ID,Prompt,Relation1,Relation2,Image,Type,Agree
49,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_7.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_8.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_9.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_10.png,Agentic/Agentic,0.0
49,a blanket covering a bowl with the bowl convering a spoon,covering,convering,a_blanket_covering_a_bowl_with_the_bowl_convering_a_spoon_image_1.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl convering a spoon,covering,convering,a_blanket_covering_a_bowl_with_the_bowl_convering_a_spoon_image_2.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl convering a spoon,covering,convering,a_blanket_covering_a_bowl_with_the_bowl_convering_a_spoon_image_3.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl convering a spoon,covering,convering,a_blanket_covering_a_bowl_with_the_bowl_convering_a_spoon_image_4.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl convering a spoon,covering,convering,a_blanket_covering_a_bowl_with_the_bowl_convering_a_spoon_image_5.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl convering a spoon,covering,convering,a_blanket_covering_a_bowl_with_the_bowl_convering_a_spoon_image_6.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl convering a spoon,covering,convering,a_blanket_covering_a_bowl_with_the_bowl_convering_a_spoon_image_7.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl convering a spoon,covering,convering,a_blanket_covering_a_bowl_with_the_bowl_convering_a_spoon_image_8.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl convering a spoon,covering,convering,a_blanket_covering_a_bowl_with_the_bowl_convering_a_spoon_image_9.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl convering a spoon,covering,convering,a_blanket_covering_a_bowl_with_the_bowl_convering_a_spoon_image_10.png,Physical/Physical,0.0
49,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_1.png,Agentic/Physical,0.0
49,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_2.png,Agentic/Physical,0.0
49,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_3.png,Agentic/Physical,0.0
49,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_4.png,Agentic/Physical,0.0
49,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_5.png,Agentic/Physical,0.0
49,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_6.png,Agentic/Physical,1.0
49,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_7.png,Agentic/Physical,0.0
49,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_8.png,Agentic/Physical,0.0
49,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_9.png,Agentic/Physical,0.0
49,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_10.png,Agentic/Physical,0.0
49,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_1.png,Physical/Agentic,0.0
49,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_2.png,Physical/Agentic,1.0
49,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_3.png,Physical/Agentic,0.0
49,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_4.png,Physical/Agentic,0.0
49,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_5.png,Physical/Agentic,0.0
49,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_6.png,Physical/Agentic,0.0
49,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_7.png,Physical/Agentic,0.0
49,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_8.png,Physical/Agentic,0.0
49,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_9.png,Physical/Agentic,0.0
49,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_10.png,Physical/Agentic,0.0
49,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_1.png,Physical/Agentic,0.0
49,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_2.png,Physical/Agentic,0.0
49,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_3.png,Physical/Agentic,0.0
49,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_4.png,Physical/Agentic,0.0
49,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_5.png,Physical/Agentic,0.0
49,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_6.png,Physical/Agentic,0.0
49,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_7.png,Physical/Agentic,0.0
49,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_8.png,Physical/Agentic,0.0
49,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_9.png,Physical/Agentic,0.0
49,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_10.png,Physical/Agentic,0.0
49,a teacup occluded by a cylinder with the cylinder occluded by a box,occluded by,occluded by,a_teacup_occluded_by_a_cylinder_with_the_cylinder_occluded_by_a_box_image_1.png,Physical/Physical,0.0
49,a teacup occluded by a cylinder with the cylinder occluded by a box,occluded by,occluded by,a_teacup_occluded_by_a_cylinder_with_the_cylinder_occluded_by_a_box_image_2.png,Physical/Physical,0.0
49,a teacup occluded by a cylinder with the cylinder occluded by a box,occluded by,occluded by,a_teacup_occluded_by_a_cylinder_with_the_cylinder_occluded_by_a_box_image_3.png,Physical/Physical,0.0
49,a teacup occluded by a cylinder with the cylinder occluded by a box,occluded by,occluded by,a_teacup_occluded_by_a_cylinder_with_the_cylinder_occluded_by_a_box_image_4.png,Physical/Physical,0.0
49,a teacup occluded by a cylinder with the cylinder occluded by a box,occluded by,occluded by,a_teacup_occluded_by_a_cylinder_with_the_cylinder_occluded_by_a_box_image_5.png,Physical/Physical,0.0
49,a teacup occluded by a cylinder with the cylinder occluded by a box,occluded by,occluded by,a_teacup_occluded_by_a_cylinder_with_the_cylinder_occluded_by_a_box_image_6.png,Physical/Physical,0.0
49,a teacup occluded by a cylinder with the cylinder occluded by a box,occluded by,occluded by,a_teacup_occluded_by_a_cylinder_with_the_cylinder_occluded_by_a_box_image_7.png,Physical/Physical,0.0
49,a teacup occluded by a cylinder with the cylinder occluded by a box,occluded by,occluded by,a_teacup_occluded_by_a_cylinder_with_the_cylinder_occluded_by_a_box_image_8.png,Physical/Physical,0.0
49,a teacup occluded by a cylinder with the cylinder occluded by a box,occluded by,occluded by,a_teacup_occluded_by_a_cylinder_with_the_cylinder_occluded_by_a_box_image_9.png,Physical/Physical,0.0
49,a teacup occluded by a cylinder with the cylinder occluded by a box,occluded by,occluded by,a_teacup_occluded_by_a_cylinder_with_the_cylinder_occluded_by_a_box_image_10.png,Physical/Physical,0.0
49,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_1.png,Agentic/Physical,0.0
49,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_2.png,Agentic/Physical,1.0
49,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_3.png,Agentic/Physical,0.0
49,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_4.png,Agentic/Physical,0.0
49,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_5.png,Agentic/Physical,1.0
49,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_6.png,Agentic/Physical,0.0
49,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_7.png,Agentic/Physical,1.0
49,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_8.png,Agentic/Physical,1.0
49,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_9.png,Agentic/Physical,0.0
49,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_10.png,Agentic/Physical,1.0
49,an iguana tied to a monkey with the monkey hugging a cylinder,tied to,hugging,an_iguana_tied_to_a_monkey_with_the_monkey_hugging_a_cylinder_image_1.png,Physical/Agentic,1.0
49,an iguana tied to a monkey with the monkey hugging a cylinder,tied to,hugging,an_iguana_tied_to_a_monkey_with_the_monkey_hugging_a_cylinder_image_2.png,Physical/Agentic,0.0
49,an iguana tied to a monkey with the monkey hugging a cylinder,tied to,hugging,an_iguana_tied_to_a_monkey_with_the_monkey_hugging_a_cylinder_image_3.png,Physical/Agentic,0.0
49,an iguana tied to a monkey with the monkey hugging a cylinder,tied to,hugging,an_iguana_tied_to_a_monkey_with_the_monkey_hugging_a_cylinder_image_4.png,Physical/Agentic,0.0
49,an iguana tied to a monkey with the monkey hugging a cylinder,tied to,hugging,an_iguana_tied_to_a_monkey_with_the_monkey_hugging_a_cylinder_image_5.png,Physical/Agentic,0.0
49,an iguana tied to a monkey with the monkey hugging a cylinder,tied to,hugging,an_iguana_tied_to_a_monkey_with_the_monkey_hugging_a_cylinder_image_6.png,Physical/Agentic,1.0
49,an iguana tied to a monkey with the monkey hugging a cylinder,tied to,hugging,an_iguana_tied_to_a_monkey_with_the_monkey_hugging_a_cylinder_image_7.png,Physical/Agentic,0.0
49,an iguana tied to a monkey with the monkey hugging a cylinder,tied to,hugging,an_iguana_tied_to_a_monkey_with_the_monkey_hugging_a_cylinder_image_8.png,Physical/Agentic,0.0
49,an iguana tied to a monkey with the monkey hugging a cylinder,tied to,hugging,an_iguana_tied_to_a_monkey_with_the_monkey_hugging_a_cylinder_image_9.png,Physical/Agentic,0.0
49,an iguana tied to a monkey with the monkey hugging a cylinder,tied to,hugging,an_iguana_tied_to_a_monkey_with_the_monkey_hugging_a_cylinder_image_10.png,Physical/Agentic,0.0
49,a box under a tiger with the tiger touching a teacup,under,touching,a_box_under_a_tiger_with_the_tiger_touching_a_teacup_image_1.png,Physical/Agentic,1.0
49,a box under a tiger with the tiger touching a teacup,under,touching,a_box_under_a_tiger_with_the_tiger_touching_a_teacup_image_2.png,Physical/Agentic,0.0
49,a box under a tiger with the tiger touching a teacup,under,touching,a_box_under_a_tiger_with_the_tiger_touching_a_teacup_image_3.png,Physical/Agentic,1.0
49,a box under a tiger with the tiger touching a teacup,under,touching,a_box_under_a_tiger_with_the_tiger_touching_a_teacup_image_4.png,Physical/Agentic,1.0
49,a box under a tiger with the tiger touching a teacup,under,touching,a_box_under_a_tiger_with_the_tiger_touching_a_teacup_image_5.png,Physical/Agentic,0.0
49,a box under a tiger with the tiger touching a teacup,under,touching,a_box_under_a_tiger_with_the_tiger_touching_a_teacup_image_6.png,Physical/Agentic,1.0
49,a box under a tiger with the tiger touching a teacup,under,touching,a_box_under_a_tiger_with_the_tiger_touching_a_teacup_image_7.png,Physical/Agentic,0.0
49,a box under a tiger with the tiger touching a teacup,under,touching,a_box_under_a_tiger_with_the_tiger_touching_a_teacup_image_8.png,Physical/Agentic,0.0
49,a box under a tiger with the tiger touching a teacup,under,touching,a_box_under_a_tiger_with_the_tiger_touching_a_teacup_image_9.png,Physical/Agentic,0.0
49,a box under a tiger with the tiger touching a teacup,under,touching,a_box_under_a_tiger_with_the_tiger_touching_a_teacup_image_10.png,Physical/Agentic,0.0
49,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_1.png,Physical/Physical,1.0
49,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_2.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_3.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_4.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_5.png,Physical/Physical,1.0
49,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_6.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_7.png,Physical/Physical,1.0
49,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_8.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_9.png,Physical/Physical,1.0
49,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_10.png,Physical/Physical,1.0
49,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_1.png,Physical/Physical,1.0
49,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_2.png,Physical/Physical,1.0
