,problem,num_incontext,attempt,accuracy,source
"(124, 20.0, 1371)",20.0,6.0,124,1.0,Human Data
"(124, 20.0, 1372)",20.0,7.0,124,1.0,Human Data
"(124, 20.0, 7)",20.0,8.0,124,1.0,Human Data
"(124, 20.0, 8)",20.0,9.0,124,1.0,Human Data
"(124, 21.0, 1310)",21.0,1.0,124,0.0,Human Data
"(124, 21.0, 1311)",21.0,2.0,124,1.0,Human Data
"(124, 21.0, 1312)",21.0,3.0,124,1.0,Human Data
"(124, 21.0, 1313)",21.0,4.0,124,1.0,Human Data
"(124, 21.0, 1314)",21.0,5.0,124,1.0,Human Data
"(124, 21.0, 1315)",21.0,6.0,124,1.0,Human Data
"(124, 21.0, 1316)",21.0,7.0,124,0.0,Human Data
"(124, 21.0, 1317)",21.0,8.0,124,1.0,Human Data
"(124, 21.0, 1318)",21.0,9.0,124,0.0,Human Data
"(124, 22.0, 1303)",22.0,1.0,124,1.0,Human Data
"(124, 22.0, 1304)",22.0,2.0,124,1.0,Human Data
"(124, 22.0, 1305)",22.0,3.0,124,1.0,Human Data
"(124, 22.0, 1306)",22.0,4.0,124,1.0,Human Data
"(124, 22.0, 1307)",22.0,5.0,124,1.0,Human Data
"(124, 22.0, 1308)",22.0,6.0,124,1.0,Human Data
"(124, 22.0, 1309)",22.0,7.0,124,1.0,Human Data
"(124, 22.0, 7)",22.0,8.0,124,1.0,Human Data
"(124, 22.0, 8)",22.0,9.0,124,1.0,Human Data
"(124, 23.0, 1201)",23.0,1.0,124,1.0,Human Data
"(124, 23.0, 1202)",23.0,2.0,124,1.0,Human Data
"(124, 23.0, 1203)",23.0,3.0,124,1.0,Human Data
"(124, 23.0, 1204)",23.0,4.0,124,1.0,Human Data
"(124, 23.0, 1205)",23.0,5.0,124,1.0,Human Data
"(124, 23.0, 1206)",23.0,6.0,124,1.0,Human Data
"(124, 23.0, 1207)",23.0,7.0,124,1.0,Human Data
"(124, 23.0, 7)",23.0,8.0,124,1.0,Human Data
"(124, 23.0, 8)",23.0,9.0,124,1.0,Human Data
"(128, 1.0, 1405)",1.0,1.0,128,1.0,Human Data
"(128, 1.0, 1406)",1.0,2.0,128,1.0,Human Data
"(128, 1.0, 1407)",1.0,3.0,128,1.0,Human Data
"(128, 1.0, 1408)",1.0,4.0,128,1.0,Human Data
"(128, 1.0, 1409)",1.0,5.0,128,1.0,Human Data
"(128, 1.0, 1410)",1.0,6.0,128,1.0,Human Data
"(128, 1.0, 1411)",1.0,7.0,128,1.0,Human Data
"(128, 1.0, 7)",1.0,8.0,128,1.0,Human Data
"(128, 1.0, 8)",1.0,9.0,128,1.0,Human Data
"(128, 2.0, 1539)",2.0,1.0,128,0.0,Human Data
"(128, 2.0, 1540)",2.0,2.0,128,1.0,Human Data
"(128, 2.0, 1541)",2.0,3.0,128,1.0,Human Data
"(128, 2.0, 1542)",2.0,4.0,128,1.0,Human Data
"(128, 2.0, 1543)",2.0,5.0,128,1.0,Human Data
"(128, 2.0, 1544)",2.0,6.0,128,0.0,Human Data
"(128, 2.0, 1545)",2.0,7.0,128,1.0,Human Data
"(128, 2.0, 1546)",2.0,8.0,128,1.0,Human Data
"(128, 2.0, 1547)",2.0,9.0,128,1.0,Human Data
"(128, 3.0, 1412)",3.0,1.0,128,1.0,Human Data
"(128, 3.0, 1413)",3.0,2.0,128,0.0,Human Data
"(128, 3.0, 1414)",3.0,3.0,128,0.0,Human Data
"(128, 3.0, 1415)",3.0,4.0,128,1.0,Human Data
"(128, 3.0, 1416)",3.0,5.0,128,1.0,Human Data
"(128, 3.0, 1417)",3.0,6.0,128,1.0,Human Data
"(128, 3.0, 1418)",3.0,7.0,128,1.0,Human Data
"(128, 3.0, 1419)",3.0,8.0,128,1.0,Human Data
"(128, 3.0, 1420)",3.0,9.0,128,1.0,Human Data
"(128, 4.0, 1380)",4.0,1.0,128,1.0,Human Data
"(128, 4.0, 1381)",4.0,2.0,128,1.0,Human Data
"(128, 4.0, 1382)",4.0,3.0,128,1.0,Human Data
"(128, 4.0, 1383)",4.0,4.0,128,1.0,Human Data
"(128, 4.0, 1384)",4.0,5.0,128,1.0,Human Data
"(128, 4.0, 1385)",4.0,6.0,128,1.0,Human Data
"(128, 4.0, 1386)",4.0,7.0,128,1.0,Human Data
"(128, 4.0, 7)",4.0,8.0,128,1.0,Human Data
"(128, 4.0, 8)",4.0,9.0,128,1.0,Human Data
"(128, 5.0, 1396)",5.0,1.0,128,0.0,Human Data
"(128, 5.0, 1397)",5.0,2.0,128,1.0,Human Data
"(128, 5.0, 1398)",5.0,3.0,128,0.0,Human Data
"(128, 5.0, 1399)",5.0,4.0,128,1.0,Human Data
"(128, 5.0, 1400)",5.0,5.0,128,1.0,Human Data
"(128, 5.0, 1401)",5.0,6.0,128,1.0,Human Data
"(128, 5.0, 1402)",5.0,7.0,128,1.0,Human Data
"(128, 5.0, 1403)",5.0,8.0,128,1.0,Human Data
"(128, 5.0, 1404)",5.0,9.0,128,1.0,Human Data
"(128, 6.0, 1530)",6.0,1.0,128,0.0,Human Data
"(128, 6.0, 1531)",6.0,2.0,128,1.0,Human Data
"(128, 6.0, 1532)",6.0,3.0,128,1.0,Human Data
"(128, 6.0, 1533)",6.0,4.0,128,1.0,Human Data
"(128, 6.0, 1534)",6.0,5.0,128,1.0,Human Data
"(128, 6.0, 1535)",6.0,6.0,128,0.0,Human Data
"(128, 6.0, 1536)",6.0,7.0,128,1.0,Human Data
"(128, 6.0, 1537)",6.0,8.0,128,1.0,Human Data
"(128, 6.0, 1538)",6.0,9.0,128,1.0,Human Data
"(128, 7.0, 1557)",7.0,1.0,128,0.0,Human Data
"(128, 7.0, 1558)",7.0,2.0,128,0.0,Human Data
"(128, 7.0, 1559)",7.0,3.0,128,1.0,Human Data
"(128, 7.0, 1560)",7.0,4.0,128,1.0,Human Data
"(128, 7.0, 1561)",7.0,5.0,128,1.0,Human Data
"(128, 7.0, 1562)",7.0,6.0,128,1.0,Human Data
"(128, 7.0, 1563)",7.0,7.0,128,1.0,Human Data
"(128, 7.0, 1564)",7.0,8.0,128,0.0,Human Data
"(128, 7.0, 1565)",7.0,9.0,128,1.0,Human Data
"(128, 8.0, 1480)",8.0,1.0,128,1.0,Human Data
"(128, 8.0, 1481)",8.0,2.0,128,1.0,Human Data
"(128, 8.0, 1482)",8.0,3.0,128,1.0,Human Data
"(128, 8.0, 1483)",8.0,4.0,128,1.0,Human Data
"(128, 8.0, 1484)",8.0,5.0,128,1.0,Human Data
"(128, 8.0, 1485)",8.0,6.0,128,1.0,Human Data
"(128, 8.0, 1486)",8.0,7.0,128,1.0,Human Data
"(128, 8.0, 7)",8.0,8.0,128,1.0,Human Data
"(128, 8.0, 8)",8.0,9.0,128,1.0,Human Data
"(128, 9.0, 1438)",9.0,1.0,128,0.0,Human Data
"(128, 9.0, 1439)",9.0,2.0,128,1.0,Human Data
"(128, 9.0, 1440)",9.0,3.0,128,1.0,Human Data
"(128, 9.0, 1441)",9.0,4.0,128,1.0,Human Data
"(128, 9.0, 1442)",9.0,5.0,128,1.0,Human Data
"(128, 9.0, 1443)",9.0,6.0,128,1.0,Human Data
"(128, 9.0, 1444)",9.0,7.0,128,1.0,Human Data
"(128, 9.0, 1445)",9.0,8.0,128,1.0,Human Data
"(128, 9.0, 8)",9.0,9.0,128,1.0,Human Data
"(128, 10.0, 1387)",10.0,1.0,128,0.0,Human Data
"(128, 10.0, 1388)",10.0,2.0,128,1.0,Human Data
"(128, 10.0, 1389)",10.0,3.0,128,0.0,Human Data
"(128, 10.0, 1390)",10.0,4.0,128,1.0,Human Data
"(128, 10.0, 1391)",10.0,5.0,128,1.0,Human Data
"(128, 10.0, 1392)",10.0,6.0,128,1.0,Human Data
"(128, 10.0, 1393)",10.0,7.0,128,1.0,Human Data
"(128, 10.0, 1394)",10.0,8.0,128,1.0,Human Data
"(128, 10.0, 1395)",10.0,9.0,128,1.0,Human Data
"(128, 11.0, 1487)",11.0,1.0,128,1.0,Human Data
"(128, 11.0, 1488)",11.0,2.0,128,1.0,Human Data
"(128, 11.0, 1489)",11.0,3.0,128,1.0,Human Data
"(128, 11.0, 1490)",11.0,4.0,128,1.0,Human Data
"(128, 11.0, 1491)",11.0,5.0,128,1.0,Human Data
"(128, 11.0, 1492)",11.0,6.0,128,1.0,Human Data
"(128, 11.0, 1493)",11.0,7.0,128,1.0,Human Data
"(128, 11.0, 7)",11.0,8.0,128,1.0,Human Data
"(128, 11.0, 8)",11.0,9.0,128,1.0,Human Data
"(128, 12.0, 1503)",12.0,1.0,128,0.0,Human Data
"(128, 12.0, 1504)",12.0,2.0,128,0.0,Human Data
"(128, 12.0, 1505)",12.0,3.0,128,1.0,Human Data
"(128, 12.0, 1506)",12.0,4.0,128,1.0,Human Data
"(128, 12.0, 1507)",12.0,5.0,128,1.0,Human Data
"(128, 12.0, 1508)",12.0,6.0,128,0.0,Human Data
"(128, 12.0, 1509)",12.0,7.0,128,1.0,Human Data
"(128, 12.0, 1510)",12.0,8.0,128,1.0,Human Data
"(128, 12.0, 1511)",12.0,9.0,128,1.0,Human Data
"(128, 13.0, 1494)",13.0,1.0,128,0.0,Human Data
"(128, 13.0, 1495)",13.0,2.0,128,1.0,Human Data
"(128, 13.0, 1496)",13.0,3.0,128,1.0,Human Data
"(128, 13.0, 1497)",13.0,4.0,128,1.0,Human Data
"(128, 13.0, 1498)",13.0,5.0,128,1.0,Human Data
"(128, 13.0, 1499)",13.0,6.0,128,1.0,Human Data
"(128, 13.0, 1500)",13.0,7.0,128,0.0,Human Data
"(128, 13.0, 1501)",13.0,8.0,128,1.0,Human Data
"(128, 13.0, 1502)",13.0,9.0,128,0.0,Human Data
"(128, 14.0, 1455)",14.0,1.0,128,1.0,Human Data
"(128, 14.0, 1456)",14.0,2.0,128,1.0,Human Data
"(128, 14.0, 1457)",14.0,3.0,128,1.0,Human Data
"(128, 14.0, 1458)",14.0,4.0,128,1.0,Human Data
"(128, 14.0, 1459)",14.0,5.0,128,1.0,Human Data
"(128, 14.0, 1460)",14.0,6.0,128,1.0,Human Data
"(128, 14.0, 1461)",14.0,7.0,128,1.0,Human Data
"(128, 14.0, 7)",14.0,8.0,128,1.0,Human Data
"(128, 14.0, 8)",14.0,9.0,128,1.0,Human Data
"(128, 15.0, 1566)",15.0,1.0,128,1.0,Human Data
"(128, 15.0, 1567)",15.0,2.0,128,0.0,Human Data
"(128, 15.0, 1568)",15.0,3.0,128,1.0,Human Data
"(128, 15.0, 1569)",15.0,4.0,128,1.0,Human Data
"(128, 15.0, 1570)",15.0,5.0,128,1.0,Human Data
"(128, 15.0, 1571)",15.0,6.0,128,1.0,Human Data
"(128, 15.0, 1572)",15.0,7.0,128,1.0,Human Data
"(128, 15.0, 1573)",15.0,8.0,128,1.0,Human Data
"(128, 15.0, 1574)",15.0,9.0,128,1.0,Human Data
"(128, 16.0, 1521)",16.0,1.0,128,0.0,Human Data
"(128, 16.0, 1522)",16.0,2.0,128,1.0,Human Data
"(128, 16.0, 1523)",16.0,3.0,128,1.0,Human Data
"(128, 16.0, 1524)",16.0,4.0,128,1.0,Human Data
"(128, 16.0, 1525)",16.0,5.0,128,1.0,Human Data
"(128, 16.0, 1526)",16.0,6.0,128,1.0,Human Data
"(128, 16.0, 1527)",16.0,7.0,128,1.0,Human Data
"(128, 16.0, 1528)",16.0,8.0,128,0.0,Human Data
"(128, 16.0, 1529)",16.0,9.0,128,0.0,Human Data
"(128, 17.0, 1548)",17.0,1.0,128,1.0,Human Data
"(128, 17.0, 1549)",17.0,2.0,128,0.0,Human Data
"(128, 17.0, 1550)",17.0,3.0,128,1.0,Human Data
"(128, 17.0, 1551)",17.0,4.0,128,1.0,Human Data
"(128, 17.0, 1552)",17.0,5.0,128,1.0,Human Data
"(128, 17.0, 1553)",17.0,6.0,128,1.0,Human Data
"(128, 17.0, 1554)",17.0,7.0,128,1.0,Human Data
"(128, 17.0, 1555)",17.0,8.0,128,1.0,Human Data
"(128, 17.0, 1556)",17.0,9.0,128,0.0,Human Data
"(128, 18.0, 1462)",18.0,1.0,128,1.0,Human Data
"(128, 18.0, 1463)",18.0,2.0,128,0.0,Human Data
"(128, 18.0, 1464)",18.0,3.0,128,0.0,Human Data
"(128, 18.0, 1465)",18.0,4.0,128,0.0,Human Data
"(128, 18.0, 1466)",18.0,5.0,128,1.0,Human Data
"(128, 18.0, 1467)",18.0,6.0,128,0.0,Human Data
"(128, 18.0, 1468)",18.0,7.0,128,0.0,Human Data
"(128, 18.0, 1469)",18.0,8.0,128,0.0,Human Data
"(128, 18.0, 1470)",18.0,9.0,128,0.0,Human Data
"(128, 19.0, 1421)",19.0,1.0,128,1.0,Human Data
"(128, 19.0, 1422)",19.0,2.0,128,0.0,Human Data
"(128, 19.0, 1423)",19.0,3.0,128,1.0,Human Data
"(128, 19.0, 1424)",19.0,4.0,128,1.0,Human Data
"(128, 19.0, 1425)",19.0,5.0,128,1.0,Human Data
"(128, 19.0, 1426)",19.0,6.0,128,1.0,Human Data
"(128, 19.0, 1427)",19.0,7.0,128,1.0,Human Data
"(128, 19.0, 1428)",19.0,8.0,128,1.0,Human Data
"(128, 19.0, 1429)",19.0,9.0,128,1.0,Human Data
"(128, 20.0, 1471)",20.0,1.0,128,1.0,Human Data
"(128, 20.0, 1472)",20.0,2.0,128,1.0,Human Data
"(128, 20.0, 1473)",20.0,3.0,128,0.0,Human Data
"(128, 20.0, 1474)",20.0,4.0,128,1.0,Human Data
"(128, 20.0, 1475)",20.0,5.0,128,1.0,Human Data
"(128, 20.0, 1476)",20.0,6.0,128,1.0,Human Data
"(128, 20.0, 1477)",20.0,7.0,128,1.0,Human Data
"(128, 20.0, 1478)",20.0,8.0,128,1.0,Human Data
"(128, 20.0, 1479)",20.0,9.0,128,1.0,Human Data
"(128, 21.0, 1512)",21.0,1.0,128,1.0,Human Data
"(128, 21.0, 1513)",21.0,2.0,128,1.0,Human Data
"(128, 21.0, 1514)",21.0,3.0,128,1.0,Human Data
"(128, 21.0, 1515)",21.0,4.0,128,1.0,Human Data
"(128, 21.0, 1516)",21.0,5.0,128,0.0,Human Data
"(128, 21.0, 1517)",21.0,6.0,128,1.0,Human Data
"(128, 21.0, 1518)",21.0,7.0,128,1.0,Human Data
"(128, 21.0, 1519)",21.0,8.0,128,1.0,Human Data
"(128, 21.0, 1520)",21.0,9.0,128,1.0,Human Data
"(128, 22.0, 1430)",22.0,1.0,128,0.0,Human Data
"(128, 22.0, 1431)",22.0,2.0,128,1.0,Human Data
"(128, 22.0, 1432)",22.0,3.0,128,1.0,Human Data
"(128, 22.0, 1433)",22.0,4.0,128,1.0,Human Data
"(128, 22.0, 1434)",22.0,5.0,128,1.0,Human Data
"(128, 22.0, 1435)",22.0,6.0,128,1.0,Human Data
"(128, 22.0, 1436)",22.0,7.0,128,1.0,Human Data
"(128, 22.0, 1437)",22.0,8.0,128,1.0,Human Data
"(128, 22.0, 8)",22.0,9.0,128,1.0,Human Data
"(128, 23.0, 1446)",23.0,1.0,128,1.0,Human Data
"(128, 23.0, 1447)",23.0,2.0,128,1.0,Human Data
"(128, 23.0, 1448)",23.0,3.0,128,1.0,Human Data
"(128, 23.0, 1449)",23.0,4.0,128,1.0,Human Data
"(128, 23.0, 1450)",23.0,5.0,128,0.0,Human Data
"(128, 23.0, 1451)",23.0,6.0,128,1.0,Human Data
"(128, 23.0, 1452)",23.0,7.0,128,1.0,Human Data
"(128, 23.0, 1453)",23.0,8.0,128,1.0,Human Data
"(128, 23.0, 1454)",23.0,9.0,128,1.0,Human Data
"(132, 1.0, 1917)",1.0,1.0,132,1.0,Human Data
"(132, 1.0, 1918)",1.0,2.0,132,1.0,Human Data
"(132, 1.0, 1919)",1.0,3.0,132,1.0,Human Data
"(132, 1.0, 1920)",1.0,4.0,132,1.0,Human Data
"(132, 1.0, 1921)",1.0,5.0,132,1.0,Human Data
"(132, 1.0, 1922)",1.0,6.0,132,1.0,Human Data
"(132, 1.0, 1923)",1.0,7.0,132,1.0,Human Data
"(132, 1.0, 7)",1.0,8.0,132,1.0,Human Data
"(132, 1.0, 8)",1.0,9.0,132,1.0,Human Data
"(132, 2.0, 1893)",2.0,1.0,132,1.0,Human Data
"(132, 2.0, 1894)",2.0,2.0,132,0.0,Human Data
"(132, 2.0, 1895)",2.0,3.0,132,1.0,Human Data
"(132, 2.0, 1896)",2.0,4.0,132,1.0,Human Data
"(132, 2.0, 1897)",2.0,5.0,132,1.0,Human Data
"(132, 2.0, 1898)",2.0,6.0,132,1.0,Human Data
"(132, 2.0, 1899)",2.0,7.0,132,1.0,Human Data
"(132, 2.0, 1900)",2.0,8.0,132,1.0,Human Data
"(132, 2.0, 1901)",2.0,9.0,132,1.0,Human Data
"(132, 3.0, 1902)",3.0,1.0,132,0.0,Human Data
"(132, 3.0, 1903)",3.0,2.0,132,1.0,Human Data
"(132, 3.0, 1904)",3.0,3.0,132,1.0,Human Data
"(132, 3.0, 1905)",3.0,4.0,132,1.0,Human Data
"(132, 3.0, 1906)",3.0,5.0,132,1.0,Human Data
"(132, 3.0, 1907)",3.0,6.0,132,1.0,Human Data
"(132, 3.0, 1908)",3.0,7.0,132,1.0,Human Data
"(132, 3.0, 1909)",3.0,8.0,132,1.0,Human Data
"(132, 3.0, 8)",3.0,9.0,132,1.0,Human Data
"(132, 4.0, 1807)",4.0,1.0,132,0.0,Human Data
"(132, 4.0, 1808)",4.0,2.0,132,1.0,Human Data
"(132, 4.0, 1809)",4.0,3.0,132,1.0,Human Data
"(132, 4.0, 1810)",4.0,4.0,132,1.0,Human Data
"(132, 4.0, 1811)",4.0,5.0,132,1.0,Human Data
"(132, 4.0, 1812)",4.0,6.0,132,1.0,Human Data
"(132, 4.0, 1813)",4.0,7.0,132,1.0,Human Data
"(132, 4.0, 1814)",4.0,8.0,132,1.0,Human Data
"(132, 4.0, 8)",4.0,9.0,132,1.0,Human Data
"(132, 5.0, 1850)",5.0,1.0,132,0.0,Human Data
"(132, 5.0, 1851)",5.0,2.0,132,0.0,Human Data
"(132, 5.0, 1852)",5.0,3.0,132,0.0,Human Data
"(132, 5.0, 1853)",5.0,4.0,132,0.0,Human Data
"(132, 5.0, 1854)",5.0,5.0,132,1.0,Human Data
"(132, 5.0, 1855)",5.0,6.0,132,0.0,Human Data
"(132, 5.0, 1856)",5.0,7.0,132,1.0,Human Data
"(132, 5.0, 1857)",5.0,8.0,132,1.0,Human Data
"(132, 5.0, 1858)",5.0,9.0,132,1.0,Human Data
"(132, 6.0, 1771)",6.0,1.0,132,1.0,Human Data
"(132, 6.0, 1772)",6.0,2.0,132,0.0,Human Data
"(132, 6.0, 1773)",6.0,3.0,132,1.0,Human Data
"(132, 6.0, 1774)",6.0,4.0,132,1.0,Human Data
"(132, 6.0, 1775)",6.0,5.0,132,1.0,Human Data
"(132, 6.0, 1776)",6.0,6.0,132,0.0,Human Data
"(132, 6.0, 1777)",6.0,7.0,132,1.0,Human Data
"(132, 6.0, 1778)",6.0,8.0,132,0.0,Human Data
"(132, 6.0, 1779)",6.0,9.0,132,0.0,Human Data
"(132, 7.0, 1841)",7.0,1.0,132,1.0,Human Data
"(132, 7.0, 1842)",7.0,2.0,132,1.0,Human Data
"(132, 7.0, 1843)",7.0,3.0,132,0.0,Human Data
"(132, 7.0, 1844)",7.0,4.0,132,1.0,Human Data
"(132, 7.0, 1845)",7.0,5.0,132,0.0,Human Data
"(132, 7.0, 1846)",7.0,6.0,132,1.0,Human Data
"(132, 7.0, 1847)",7.0,7.0,132,0.0,Human Data
"(132, 7.0, 1848)",7.0,8.0,132,1.0,Human Data
"(132, 7.0, 1849)",7.0,9.0,132,1.0,Human Data
"(132, 8.0, 1924)",8.0,1.0,132,0.0,Human Data
"(132, 8.0, 1925)",8.0,2.0,132,1.0,Human Data
"(132, 8.0, 1926)",8.0,3.0,132,1.0,Human Data
"(132, 8.0, 1927)",8.0,4.0,132,1.0,Human Data
"(132, 8.0, 1928)",8.0,5.0,132,1.0,Human Data
"(132, 8.0, 1929)",8.0,6.0,132,1.0,Human Data
"(132, 8.0, 1930)",8.0,7.0,132,0.0,Human Data
"(132, 8.0, 1931)",8.0,8.0,132,1.0,Human Data
"(132, 8.0, 1932)",8.0,9.0,132,1.0,Human Data
"(132, 9.0, 1815)",9.0,1.0,132,1.0,Human Data
"(132, 9.0, 1816)",9.0,2.0,132,1.0,Human Data
"(132, 9.0, 1817)",9.0,3.0,132,1.0,Human Data
"(132, 9.0, 1818)",9.0,4.0,132,0.0,Human Data
"(132, 9.0, 1819)",9.0,5.0,132,1.0,Human Data
"(132, 9.0, 1820)",9.0,6.0,132,1.0,Human Data
"(132, 9.0, 1821)",9.0,7.0,132,1.0,Human Data
"(132, 9.0, 1822)",9.0,8.0,132,1.0,Human Data
"(132, 9.0, 1823)",9.0,9.0,132,1.0,Human Data
"(132, 10.0, 1780)",10.0,1.0,132,0.0,Human Data
"(132, 10.0, 1781)",10.0,2.0,132,0.0,Human Data
"(132, 10.0, 1782)",10.0,3.0,132,1.0,Human Data
"(132, 10.0, 1783)",10.0,4.0,132,0.0,Human Data
"(132, 10.0, 1784)",10.0,5.0,132,0.0,Human Data
"(132, 10.0, 1785)",10.0,6.0,132,1.0,Human Data
"(132, 10.0, 1786)",10.0,7.0,132,1.0,Human Data
"(132, 10.0, 1787)",10.0,8.0,132,1.0,Human Data
"(132, 10.0, 1788)",10.0,9.0,132,1.0,Human Data
"(132, 11.0, 1824)",11.0,1.0,132,0.0,Human Data
"(132, 11.0, 1825)",11.0,2.0,132,1.0,Human Data
"(132, 11.0, 1826)",11.0,3.0,132,1.0,Human Data
"(132, 11.0, 1827)",11.0,4.0,132,1.0,Human Data
"(132, 11.0, 1828)",11.0,5.0,132,1.0,Human Data
"(132, 11.0, 1829)",11.0,6.0,132,1.0,Human Data
"(132, 11.0, 1830)",11.0,7.0,132,1.0,Human Data
"(132, 11.0, 1831)",11.0,8.0,132,1.0,Human Data
"(132, 11.0, 8)",11.0,9.0,132,1.0,Human Data
"(132, 12.0, 1884)",12.0,1.0,132,1.0,Human Data
"(132, 12.0, 1885)",12.0,2.0,132,0.0,Human Data
"(132, 12.0, 1886)",12.0,3.0,132,0.0,Human Data
"(132, 12.0, 1887)",12.0,4.0,132,1.0,Human Data
"(132, 12.0, 1888)",12.0,5.0,132,0.0,Human Data
"(132, 12.0, 1889)",12.0,6.0,132,1.0,Human Data
"(132, 12.0, 1890)",12.0,7.0,132,1.0,Human Data
"(132, 12.0, 1891)",12.0,8.0,132,1.0,Human Data
"(132, 12.0, 1892)",12.0,9.0,132,1.0,Human Data
"(132, 13.0, 1947)",13.0,1.0,132,1.0,Human Data
"(132, 13.0, 1948)",13.0,2.0,132,1.0,Human Data
"(132, 13.0, 1949)",13.0,3.0,132,1.0,Human Data
"(132, 13.0, 1950)",13.0,4.0,132,1.0,Human Data
"(132, 13.0, 1951)",13.0,5.0,132,1.0,Human Data
"(132, 13.0, 1952)",13.0,6.0,132,1.0,Human Data
"(132, 13.0, 1953)",13.0,7.0,132,1.0,Human Data
"(132, 13.0, 7)",13.0,8.0,132,1.0,Human Data
"(132, 13.0, 8)",13.0,9.0,132,1.0,Human Data
"(132, 14.0, 1875)",14.0,1.0,132,0.0,Human Data
"(132, 14.0, 1876)",14.0,2.0,132,1.0,Human Data
"(132, 14.0, 1877)",14.0,3.0,132,0.0,Human Data
"(132, 14.0, 1878)",14.0,4.0,132,1.0,Human Data
"(132, 14.0, 1879)",14.0,5.0,132,1.0,Human Data
"(132, 14.0, 1880)",14.0,6.0,132,1.0,Human Data
"(132, 14.0, 1881)",14.0,7.0,132,1.0,Human Data
"(132, 14.0, 1882)",14.0,8.0,132,1.0,Human Data
"(132, 14.0, 1883)",14.0,9.0,132,1.0,Human Data
"(132, 15.0, 1940)",15.0,1.0,132,1.0,Human Data
"(132, 15.0, 1941)",15.0,2.0,132,1.0,Human Data
"(132, 15.0, 1942)",15.0,3.0,132,1.0,Human Data
"(132, 15.0, 1943)",15.0,4.0,132,1.0,Human Data
"(132, 15.0, 1944)",15.0,5.0,132,1.0,Human Data
"(132, 15.0, 1945)",15.0,6.0,132,1.0,Human Data
"(132, 15.0, 1946)",15.0,7.0,132,1.0,Human Data
"(132, 15.0, 7)",15.0,8.0,132,1.0,Human Data
"(132, 15.0, 8)",15.0,9.0,132,1.0,Human Data
"(132, 16.0, 1954)",16.0,1.0,132,1.0,Human Data
"(132, 16.0, 1955)",16.0,2.0,132,0.0,Human Data
"(132, 16.0, 1956)",16.0,3.0,132,1.0,Human Data
"(132, 16.0, 1957)",16.0,4.0,132,0.0,Human Data
"(132, 16.0, 1958)",16.0,5.0,132,0.0,Human Data
"(132, 16.0, 1959)",16.0,6.0,132,1.0,Human Data
"(132, 16.0, 1960)",16.0,7.0,132,1.0,Human Data
"(132, 16.0, 1961)",16.0,8.0,132,1.0,Human Data
"(132, 16.0, 1962)",16.0,9.0,132,1.0,Human Data
"(132, 17.0, 1866)",17.0,1.0,132,1.0,Human Data
"(132, 17.0, 1867)",17.0,2.0,132,0.0,Human Data
"(132, 17.0, 1868)",17.0,3.0,132,1.0,Human Data
"(132, 17.0, 1869)",17.0,4.0,132,0.0,Human Data
"(132, 17.0, 1870)",17.0,5.0,132,1.0,Human Data
"(132, 17.0, 1871)",17.0,6.0,132,1.0,Human Data
"(132, 17.0, 1872)",17.0,7.0,132,1.0,Human Data
"(132, 17.0, 1873)",17.0,8.0,132,1.0,Human Data
"(132, 17.0, 1874)",17.0,9.0,132,1.0,Human Data
"(132, 18.0, 1910)",18.0,1.0,132,1.0,Human Data
"(132, 18.0, 1911)",18.0,2.0,132,1.0,Human Data
"(132, 18.0, 1912)",18.0,3.0,132,1.0,Human Data
"(132, 18.0, 1913)",18.0,4.0,132,1.0,Human Data
"(132, 18.0, 1914)",18.0,5.0,132,1.0,Human Data
"(132, 18.0, 1915)",18.0,6.0,132,1.0,Human Data
"(132, 18.0, 1916)",18.0,7.0,132,1.0,Human Data
"(132, 18.0, 7)",18.0,8.0,132,1.0,Human Data
"(132, 18.0, 8)",18.0,9.0,132,1.0,Human Data
"(132, 19.0, 1933)",19.0,1.0,132,1.0,Human Data
"(132, 19.0, 1934)",19.0,2.0,132,1.0,Human Data
"(132, 19.0, 1935)",19.0,3.0,132,1.0,Human Data
"(132, 19.0, 1936)",19.0,4.0,132,1.0,Human Data
"(132, 19.0, 1937)",19.0,5.0,132,1.0,Human Data
"(132, 19.0, 1938)",19.0,6.0,132,1.0,Human Data
"(132, 19.0, 1939)",19.0,7.0,132,1.0,Human Data
"(132, 19.0, 7)",19.0,8.0,132,1.0,Human Data
"(132, 19.0, 8)",19.0,9.0,132,1.0,Human Data
"(132, 20.0, 1859)",20.0,1.0,132,1.0,Human Data
"(132, 20.0, 1860)",20.0,2.0,132,1.0,Human Data
"(132, 20.0, 1861)",20.0,3.0,132,1.0,Human Data
"(132, 20.0, 1862)",20.0,4.0,132,1.0,Human Data
"(132, 20.0, 1863)",20.0,5.0,132,1.0,Human Data
"(132, 20.0, 1864)",20.0,6.0,132,1.0,Human Data
"(132, 20.0, 1865)",20.0,7.0,132,1.0,Human Data
"(132, 20.0, 7)",20.0,8.0,132,1.0,Human Data
"(132, 20.0, 8)",20.0,9.0,132,1.0,Human Data
"(132, 21.0, 1832)",21.0,1.0,132,0.0,Human Data
"(132, 21.0, 1833)",21.0,2.0,132,1.0,Human Data
"(132, 21.0, 1834)",21.0,3.0,132,0.0,Human Data
"(132, 21.0, 1835)",21.0,4.0,132,1.0,Human Data
"(132, 21.0, 1836)",21.0,5.0,132,1.0,Human Data
"(132, 21.0, 1837)",21.0,6.0,132,1.0,Human Data
